-10,700,0
-29,671,0
-29,642,0
-29,613,0
-29,584,0
-29,555,0
-29,526,0
-29,497,0
-29,468,0
-29,439,0
-29,410,0
-29,381,0
-29,352,0
-29,323,0
-29,294,0
-29,265,0
-29,236,0
-29,207,0
-29,178,0
-29,149,1
-29,120,1
-29,91,1
-29,62,1
-29,33,1
-29,4,1
-29,25,1
-29,700,1
-24,676,1
-24,652,1
-24,628,1
-24,604,1
-24,580,1
-24,556,1
-24,532,1
-24,508,0
-24,484,0
-24,460,0
-24,436,0
-24,412,0
-24,388,0
-24,364,0
-24,340,0
-24,316,0
-24,292,0
-24,268,0
-24,244,0
-24,220,0
-24,196,0
-24,172,1
-24,148,1
-24,124,1
-24,100,1
-24,76,1
-24,52,1
-24,28,1
-24,4,1
-24,20,1
-24,44,1
-24,700,1
-30,670,1
-30,640,1
-30,610,1
-30,580,1
-30,550,0
-30,520,0
-30,490,0
-30,460,0
-30,430,0
-30,400,0
-30,370,0
-30,340,0
-30,310,0
-30,280,0
-30,250,0
-30,220,0
-30,190,0
-30,160,1
-30,130,1
-30,100,1
-30,70,1
-30,40,1
-30,10,1
-30,20,1
-30,50,1
-30,700,1
-17,683,1
-17,666,1
-17,649,1
-17,632,1
-17,615,1
-17,598,1
-17,581,0
-17,564,1
-17,547,1
-17,530,1
-17,513,1
-17,496,1
-17,479,1
-17,462,1
-17,445,1
-17,428,1
-17,411,1
-17,394,1
-17,377,1
-17,360,1
-17,343,1
-17,326,1
-17,309,0
-17,292,0
-17,275,0
-17,258,0
-17,241,0
-17,224,0
-17,207,0
-17,190,0
-17,173,0
-17,156,0
-17,139,1
-17,122,1
-17,105,1
-17,88,1
-17,71,1
-17,54,1
-17,37,1
-17,20,1
-17,3,1
-17,14,1
-17,31,1
-17,48,1
-17,700,1
-29,671,1
-29,642,1
-29,613,0
-29,584,1
-29,555,1
-29,526,1
-29,497,1
-29,468,1
-29,439,1
-29,410,1
-29,381,1
-29,352,1
-29,323,1
-29,294,1
-29,265,1
-29,236,1
-29,207,1
-29,178,1
-29,149,0
-29,120,0
-29,91,0
-29,62,0
-29,33,0
-29,700,0
-16,684,0
-16,668,0
-16,652,0
-16,636,0
-16,620,0
-16,604,0
-16,588,0
-16,572,0
-16,556,0
-16,540,0
-16,524,0
-16,508,0
-16,492,0
-16,476,0
-16,460,0
-16,444,0
-16,428,0
-16,412,0
-16,396,0
-16,380,0
-16,364,0
-16,348,0
-16,332,0
-16,316,0
-16,300,0
-16,284,0
-16,268,0
-16,252,0
-16,236,0
-16,220,1
-16,204,1
-16,188,1
-16,172,1
-16,156,1
-16,140,1
-16,124,1
-16,108,1
-16,92,1
-16,76,1
-16,60,1
-16,44,1
-16,28,1
-16,12,1
-16,700,0
-30,670,0
-30,640,0
-30,610,0
-30,580,0
-30,550,0
-30,520,0
-30,490,0
-30,460,0
-30,430,0
-30,400,0
-30,370,0
-30,340,0
-30,310,0
-30,280,0
-30,250,0
-30,220,0
-30,190,0
-30,160,0
-30,130,0
-30,100,1
-30,70,1
-30,40,1
-30,10,1
-30,20,1
-30,50,1
-30,700,1
-12,688,1
-12,676,1
-12,664,1
-12,652,1
-12,640,1
-12,628,1
-12,616,1
-12,604,1
-12,592,0
-12,580,0
-12,568,0
-12,556,0
-12,544,0
-12,532,0
-12,520,0
-12,508,0
-12,496,0
-12,484,0
-12,472,0
-12,460,0
-12,448,0
-12,436,0
-12,424,0
-12,412,0
-12,400,0
-12,388,0
-12,376,0
-12,364,0
-12,352,0
-12,340,0
-12,328,0
-12,316,0
-12,304,0
-12,292,0
-12,280,0
-12,268,0
-12,256,0
-12,244,0
-12,232,0
-12,220,0
-12,208,0
-12,196,0
-12,184,0
-12,172,0
-12,160,0
-12,148,0
-12,136,0
-12,124,0
-12,112,0
-12,100,0
-12,88,0
-12,76,1
-12,64,1
-12,52,1
-12,40,1
-12,28,1
-12,16,1
-12,4,1
-12,8,1
-12,20,1
-12,32,1
-12,44,1
-12,700,1
-13,687,1
-13,674,1
-13,661,1
-13,648,0
-13,635,0
-13,622,0
-13,609,0
-13,596,0
-13,583,0
-13,570,0
-13,557,0
-13,544,0
-13,531,0
-13,518,0
-13,505,0
-13,492,0
-13,479,0
-13,466,0
-13,453,0
-13,440,0
-13,427,0
-13,414,0
-13,401,0
-13,388,0
-13,375,0
-13,362,0
-13,349,0
-13,336,0
-13,323,0
-13,310,0
-13,297,0
-13,284,0
-13,271,0
-13,258,0
-13,245,0
-13,232,0
-13,219,0
-13,206,0
-13,193,0
-13,180,0
-13,167,0
-13,154,0
-13,141,0
-13,128,0
-13,115,0
-13,102,0
-13,89,0
-13,76,1
-13,63,1
-13,50,1
-13,37,1
-13,24,1
-13,11,1
-13,2,1
-13,15,1
-13,28,1
-13,41,1
-13,700,1
-13,687,1
-13,674,1
-13,661,1
-13,648,1
-13,635,0
-13,622,0
-13,609,0
-13,596,0
-13,583,0
-13,570,0
-13,557,0
-13,544,0
-13,531,0
-13,518,0
-13,505,0
-13,492,0
-13,479,0
-13,466,0
-13,453,0
-13,440,0
-13,427,0
-13,414,0
-13,401,0
-13,388,0
-13,375,0
-13,362,0
-13,349,0
-13,336,0
-13,323,0
-13,310,0
-13,297,0
-13,284,0
-13,271,0
-13,258,0
-13,245,0
-13,232,0
-13,219,0
-13,206,0
-13,193,0
-13,180,0
-13,167,0
-13,154,0
-13,141,0
-13,128,0
-13,115,0
-13,102,0
-13,89,1
-13,76,1
-13,63,1
-13,50,1
-13,37,1
-13,24,1
-13,11,1
-13,2,1
-13,15,1
-13,28,1
-13,41,1
-13,700,1
-28,672,1
-28,644,1
-28,616,1
-28,588,0
-28,560,0
-28,532,0
-28,504,0
-28,476,0
-28,448,0
-28,420,0
